CdStationMesureEauxSurface;LbStationMesureEauxSurface;DurStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;CdProjStationMesureEauxSurface;LibelleProjection;CodeCommune;LbCommune;CodeDepartement;LbDepartement;CodeRegion;LbRegion;CdMasseDEau;CdEuMasseDEau;NomMasseDEau;CdEuSsBassinDCEAdmin;NomSsBassinDCEAdmin;CdBassinDCE;CdEuBassinDCE;NomEuBassinDCE;CdTronconHydrographique;CdCoursdEau;NomCoursdEau;CodeTypEthStationMesureEauxSurface;LibelleTypEthStationMesureEauxSurface;ComStationMesureEauxSurface;DateCreationStationMesureEauxSurface;DateArretActiviteStationMesureEauxSurface;DateMAJInfosStationMesureEauxSurface;FinaliteStationMesureEauxSurface;LocPreciseStationMesureEauxSurface;CodeNatureStationMesureEauxSurface;LibelleNatureStationMesureEauxSurface;AltitudePointCaracteritisque;PkPointTronconEntiteHydroPrincipale;PremierMoisAnneeEtiage;SuperficieBassinVersantReel;SuperficieBassinVersantTopo
04074380;TOURMENTE à VILLELOIN-COULANGE;;566594.3;6672166;26;RGF93 / Lambert 93;37277;Villeloin-Coulangé;37;Indre-et-Loire ;24;Centre-Val de Loire;GR1550;;;;;;;;K7414001;K7414001;;2;Station qualité située sur un cours d'eau;TOURMENTE;1900-01-01;;2012-11-13;Non renseigné;LD COULANGE;M;Station de mesure Manuelle;0;999885;;;
04074430;OLIVET À BEAUMONT VILLAGE;;563231.8;6675844;26;RGF93 / Lambert 93;37023;Beaumont-Village;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2143;;;;;;;;K7424000;K7424000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;PONT AU LIEU DIT LE FOUR A CHAUX;M;Station de mesure Manuelle;0;998761;;;
04074450;INDROIS à GENILLE;;555817.04;6677243.54;26;RGF93 / Lambert 93;37111;Genillé;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0354;;;;;;;;K7430300;K74-0300;;2;Station qualité située sur un cours d'eau;INDROIS;1900-01-01;;2001-02-28;Non renseigné;PONT  D764;M;Station de mesure Manuelle;0;982675;;;
04074647;ECHANDON à SAINT-BRANCHS;;535034.8;6685302;26;RGF93 / Lambert 93;37211;Saint-Branchs;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0355;;;;;;;;K7514000;K7514000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-27;Non renseigné;PONT D32 ENTRE SAINT-BRANCHS ET CORMEREY (RG);M;Station de mesure Manuelle;0;994512;;;
04074770;RAU DE MONTISON à ARTANNES-SUR-INDRE;;519227.4;6687684;26;RGF93 / Lambert 93;37006;Artannes-sur-Indre;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2150;;;;;;;;K7529000;K7529000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-27;Non renseigné;PONT AU LIEU-DIT BATTEREAU;M;Station de mesure Manuelle;0;998862;;;
04074790;THILOUZE à THILOUZE;;517961.9;6685760;26;RGF93 / Lambert 93;37257;Thilouze;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2134;;;;;;;;K7534500;K7534500;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-03-05;Non renseigné;PONT AU LIEU DIT LE GUE DE LA COUR;M;Station de mesure Manuelle;0;997383;;;
04074920;DOIGT À CHEILLE;;507216.9;6687186;26;RGF93 / Lambert 93;37067;Cheillé;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2149;;;;;;;;K7545500;K7545500;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;AMONT PONT D17;M;Station de mesure Manuelle;0;999389;;;
04075000;INDRE à LIGNIERES-DE-TOURAINE;;502604.5;6690120;26;RGF93 / Lambert 93;37128;Lignières-de-Touraine;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0351C;;;;;;;;K7540260;K7--0260;;2;Station qualité située sur un cours d'eau;INDRE;1900-01-01;;2010-01-29;Non renseigné;PONT DE MARNAY - D7;M;Station de mesure Manuelle;0;981725;;;
04075150;VIEUX CHER à BREHEMONT;;502531.5;6691478;26;RGF93 / Lambert 93;37038;Bréhémont;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2186;;;;;;;;K7540100;K---0100;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-27;Non renseigné;PONT ROUTE DE BRAY AU LIEU DIT PORT BURON;M;Station de mesure Manuelle;0;993751;;;
04075500;LOIRE à CHOUZE-SUR-LOIRE;;485265.8;6685781;26;RGF93 / Lambert 93;37074;Chouzé-sur-Loire;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0007D;;;;;;;;K7700000;----0000;;2;Station qualité située sur un cours d'eau;LOIRE;1900-01-01;;2012-06-27;Non renseigné;RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine;M;Station de mesure Manuelle;0;805121;;;
04090800;BOUZANNE à CLUIS;;604921.9;6605341;26;RGF93 / Lambert 93;36056;Cluis;36;Indre;24;Centre-Val de Loire;GR1518;;;;;;;;L4600300;L46-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-06-18;Non renseigné;PASSERELLE EN AMONT DU PONT DE LA D54;M;Station de mesure Manuelle;0;926692;;;
04091250;BOUZANNE à VELLES;;595784.5;6621549;26;RGF93 / Lambert 93;36231;Velles;36;Indre;24;Centre-Val de Loire;GR0407;;;;;;;;L4650300;L46-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;LE GRAND RAT (PASSERELLE);M;Station de mesure Manuelle;0;973913;;;
04091400;CREUSE à RIVARENNES;;576582.1;6616459;26;RGF93 / Lambert 93;36172;Rivarennes;36;Indre;24;Centre-Val de Loire;GR0365B;;;;;;;;L4700070;L---0070;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2012-06-27;Non renseignée;PONT DE LA D827;M;Station de mesure Manuelle;0;898200;;;
04092000;CREUSE À SAINT-AIGNY - LE BLANC;;549404.1;6618238;26;RGF93 / Lambert 93;36178;Saint-Aigny;36;Indre;24;Centre-Val de Loire;GR0365B;;;;;;;;L4730070;L---0070;;2;Station qualité située sur un cours d'eau;CREUSE;1900-01-01;;2012-06-27;Non renseigné;AVAL BARRAGE MOULIN DE ST AIGNY;M;Station de mesure Manuelle;0;929207;;;
04092400;SUIN à TOURNON-SAINT-MARTIN;;545817.97;6626945.4;26;RGF93 / Lambert 93;36224;Tournon-Saint-Martin;36;Indre;24;Centre-Val de Loire;GR0408B;;;;;;;;L4750300;L47-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;PONT ENTRE LES LIEUX-DIT LE CHIRON ET L'AUGELIERE;M;Station de mesure Manuelle;0;996183;;;
04096105;ANGLIN à CHATRE-LANGLIN (LA);;576193.9;6590388;26;RGF93 / Lambert 93;36047;La Châtre-Langlin;36;Indre;24;Centre-Val de Loire;GR0413;;;;;;;;L5500190;L5--0190;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-27;Non renseigné;PONT D1 - AVANT LA CHATRE LANGLIN (RG);M;Station de mesure Manuelle;0;921566;;;
04096430;ANGLIN à MAUVIERES;;553951.6;6609397;26;RGF93 / Lambert 93;36114;Mauvières;36;Indre;24;Centre-Val de Loire;GR0414;;;;;;;;L5560190;L5--0190;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;PONT DE LA D88;M;Station de mesure Manuelle;0;966581;;;
04096645;ANGLIN à MERIGNY;;540009.57;6620613.83;26;RGF93 / Lambert 93;36119;Mérigny;36;Indre;24;Centre-Val de Loire;GR0412;;;;;;;;L5740190;L5--0190;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-10-16;Non renseigné;LIEU-DIT RIVES;M;Station de mesure Manuelle;0;992634;;;
04096730;CLAISE à MARTIZAY;;554368.1;6635378;26;RGF93 / Lambert 93;36113;Martizay;36;Indre;24;Centre-Val de Loire;GR0425;;;;;;;;L6120200;L6--0200;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2010-06-01;Non renseigné;PONT DU CHEMIN ENTRE LE MOULIN DE BRAY ET BRAY;M;Station de mesure Manuelle;0;961073;;;
04096735;RAU DES CINQ BONDES à LINGE;;556133.11;6632774.91;26;RGF93 / Lambert 93;36096;Lingé;36;Indre;24;Centre-Val de Loire;GR0428B;;;;;;;;L6124800;L6124800;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;PONT D6C - LES CINQ BONDES;M;Station de mesure Manuelle;0;995109;;;
04096745;CHAMBON À MARTIZAY;;549636.2;6635806;26;RGF93 / Lambert 93;36113;Martizay;36;Indre;24;Centre-Val de Loire;GR1983;;;;;;;;L6204000;L6204000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;LD LES EPINETTES - PT D18;M;Station de mesure Manuelle;0;999828;;;
04096770;AIGRONNE à LE GRAND-PRESSIGNY;;536206.01;6647694.13;26;RGF93 / Lambert 93;37113;Le Grand-Pressigny;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0429;;;;;;;;L6214000;L6214000;;2;Station qualité située sur un cours d'eau;AIGRONNE;1900-01-01;;2011-01-20;Non renseigné;LD PONT DE FAVIER;M;Station de mesure Manuelle;0;995268;;;
04096790;BRIGNON à ABILLY;;530401.78;6651449.49;26;RGF93 / Lambert 93;37001;Abilly;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0430;;;;;;;;L6217500;L6217500;;2;Station qualité située sur un cours d'eau;BRIGNON;1900-01-01;;2001-02-28;Non renseigné;LD BESSE;M;Station de mesure Manuelle;0;998313;;;
04096800;CLAISE à ABILLY;;525822.1;6651582;26;RGF93 / Lambert 93;37001;Abilly;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0426;;;;;;;;L6210200;L6--0200;;2;Station qualité située sur un cours d'eau;CLAISE;1900-01-01;;2012-06-27;Non renseigné;PONT  D750;M;Station de mesure Manuelle;0;999635;;;
04097000;CREUSE à DESCARTES;;524740.3;6654948.84;26;RGF93 / Lambert 93;37115;Descartes;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0366B;;;;;;;;L6300070;L---0070;;2;Station qualité située sur un cours d'eau;données RNB transférées sur 04097005 (AVAL DE DESCARTES - EGLISE DE BUXEUIL);1900-01-01;;2010-06-16;Non renseigné;VIEUX PT D58 AMONT BARRAGE DE DESCARTES;M;Station de mesure Manuelle;0;987402;;;
04097025;ESTRIGUEIL à CIRAN;;538084.6;6663931;26;RGF93 / Lambert 93;37078;Ciran;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2075;;;;;;;;L6315200;L6315200;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2009-04-29;Non renseigné;PONCEAU 600M EN AVAL DU GUE MENIER;M;Station de mesure Manuelle;0;999459;;;
04097050;ESVES à LIGUEIL;;532297.4;6662466;26;RGF93 / Lambert 93;37130;Ligueil;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0431;;;;;;;;L6310300;L63-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-27;Non renseignée;GUE LE MOULIN D'EPIGNY;M;Station de mesure Manuelle;0;980227;;;
04097060;RAVIN À CUSSAY;;528470;6662416;26;RGF93 / Lambert 93;37094;Cussay;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2065;;;;;;;;L6316800;L6316800;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2009-06-03;Non renseigné;PONCEAU MENANT AU LIEU DIT LA PIERRE;M;Station de mesure Manuelle;0;999593;;;
04097100;ESVES à DESCARTES;;521276.17;6658340.03;26;RGF93 / Lambert 93;37115;Descartes;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0431;;;;;;;;L6320300;L63-0300;;2;Station qualité située sur un cours d'eau;ESVES;1900-01-01;;2010-06-16;Non renseigné;PONT D750;M;Station de mesure Manuelle;0;997841;;;
04097200;CREUSE à LA CELLE-SAINT-AVANT;;517694.4;6658984;26;RGF93 / Lambert 93;37045;La Celle-Saint-Avant;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0366B;;;;;;;;L6330070;L---0070;;2;Station qualité située sur un cours d'eau;CREUSE;1900-01-01;;2012-06-28;Non renseigné;PONT RN10;M;Station de mesure Manuelle;0;997443;;;
04097550;MANSE à CROUZILLES;;506027;6674044;26;RGF93 / Lambert 93;37093;Crouzilles;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0432;;;;;;;;L7024000;L7024000;;2;Station qualité située sur un cours d'eau;MANSE;1900-01-01;;2011-01-11;Non renseigné;LD LES COUTURES;M;Station de mesure Manuelle;0;997288;;;
04097600;VIENNE à L'ILE-BOUCHARD;;504783;6672120;26;RGF93 / Lambert 93;37119;L'Île-Bouchard;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0361;;;;;;;;L7030060;L---0060;;2;Station qualité située sur un cours d'eau;VIENNE;1900-01-01;;2012-06-27;Non renseignée;PONT D757 - BRAS NORD;M;Station de mesure Manuelle;0;969961;;;
04097620;RUAU À PANZOULT;;502919.4;6675874;26;RGF93 / Lambert 93;37178;Panzoult;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2107;;;;;;;;L7034200;L7034200;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2011-02-24;Non renseigné;LIEU-DIT L'ARPENTIS;M;Station de mesure Manuelle;0;995640;;;
04097705;VEUDE à RAZINES;;500491.8;6656040;26;RGF93 / Lambert 93;37191;Razines;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0433;;;;;;;;L7100300;L71-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2010-06-08;Non renseignée;BRAS PRINCIPAL AU PONT D111, DIRECTION RAZINES (RD);M;Station de mesure Manuelle;0;976600;;;
04097740;MABLE À CHAMPIGNY-SUR-VEUDE;;496948.8;6663033;26;RGF93 / Lambert 93;37051;Champigny-sur-Veude;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0434;;;;;;;;L7114000;L7114000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2011-02-24;Non renseigné;LIEU-DIT LA PELLEGOUSSIERE;M;Station de mesure Manuelle;0;997336;;;
04097750;VEUDE à LIGRE;;494582.02;6674059.55;26;RGF93 / Lambert 93;37129;Ligré;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0433;;;;;;;;L7120300;L71-0300;;2;Station qualité située sur un cours d'eau;VEUDE;1900-01-01;;2010-06-16;Non renseigné;LD L'ARCHE;M;Station de mesure Manuelle;0;998745;;;
04097850;SAINT-MEXME À CRAVANT LES COTEAUX;;499222.9;6677269;26;RGF93 / Lambert 93;37089;Cravant-les-Côteaux;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2114;;;;;;;;L7204200;L7204200;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2011-03-03;Non renseigné;VIEUX BOURG AVAL PT D44;M;Station de mesure Manuelle;0;990738;;;
04098100;NEGRON à MARCAY;;486697.21;6670745.29;26;RGF93 / Lambert 93;37144;Marçay;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0435;;;;;;;;L7214001;L7214001;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseigné;LIEU DIT LE GUE - AVAL AFFLUENTS;M;Station de mesure Manuelle;0;999721;;;
04098200;VIENNE à CANDES-SAINT-MARTIN;;478892;6683039;26;RGF93 / Lambert 93;37042;Candes-Saint-Martin;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0361;;;;;;;;L7220060;L---0060;;2;Station qualité située sur un cours d'eau;VIENNE;1900-01-01;;2013-05-27;Non renseigné;PONT D7;M;Station de mesure Manuelle;0;999277;;;
04103480;CHANGEON À BENAIS;;487996.32;6696599.24;26;RGF93 / Lambert 93;37024;Benais;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0450;;;;;;;;L9000220;L9--0220;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2020-01-20;Non renseignée;RG EN AMONT DU PONT A L'EST DE LA D749 AU NIVEAU DU LIEU DIT LE PALUAU;M;Station de mesure Manuelle;0;919427;;;
04103500;AUTHION OU CHANGEON À SAINT-NICOLAS-DE-BOURGUEIL;;481725.1;6690099;26;RGF93 / Lambert 93;37228;Saint-Nicolas-de-Bourgueil;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0450;;;;;;;;L9000220;L9--0220;;2;Station qualité située sur un cours d'eau;CHANGEON;1900-01-01;;2013-05-27;Non renseigné;LE PORT DES GRENELLES;M;Station de mesure Manuelle;0;933308;;;
04103550;LANE à CHAPELLE-SUR-LOIRE (LA);;487644.9;6687986;26;RGF93 / Lambert 93;37058;La Chapelle-sur-Loire;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0451;;;;;;;;L9000300;L90-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-01-24;Non renseigné;AVAL DOUBLE PONT LIEU-DIT LES CHAMPEROUX;M;Station de mesure Manuelle;0;988026;;;
04103910;LATHAN à RILLE;;492682.5;6709396;26;RGF93 / Lambert 93;37198;Rillé;37;Indre-et-Loire ;24;Centre-Val de Loire;GR2252;;;;;;;;L9110300;L91-0300;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2014-03-13;Non renseigné;AVAL PONT D749;M;Station de mesure Manuelle;0;956526;;;
04105550;LOIR à ILLIERS-COMBRAY;;568526;6803222;26;RGF93 / Lambert 93;28196;Illiers-Combray;28;Eure-et-Loir;24;Centre-Val de Loire;GR1588;;;;;;;;M1000160;M1--0160;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2021-04-15;Non renseigné;GUE PRES D23 - ENTRE MIROUGRAIN ET LES PERRUCHES;M;Station de mesure Manuelle;0;705139.917;;;
04105620;THIRONNE À ILLIERS-COMBRAY;;567073.04;6800043.56;26;RGF93 / Lambert 93;28196;Illiers-Combray;28;Eure-et-Loir;24;Centre-Val de Loire;GR1334;;;;;;;;M1014000;M1014000;;2;Station qualité située sur un cours d'eau;THIRONNE;1900-01-01;;2007-03-06;Non renseigné;GUE DE MARIGNY;M;Station de mesure Manuelle;0;995797;;;
04105640;FOUSSARDE à FRAZE;;560998.34;6798150.4;26;RGF93 / Lambert 93;28161;Frazé;28;Eure-et-Loir;24;Centre-Val de Loire;GR1323;;;;;;;;M1015000;M1015000;;2;Station qualité située sur un cours d'eau;FOUSSARDE;1900-01-01;;2007-07-20;Non renseigné;GUE DU GRAVIER;M;Station de mesure Manuelle;0;984442;;;
04105680;OZANNE à DAMPIERRE-SOUS-BROU;;560905.5;6791161;26;RGF93 / Lambert 93;28123;Dampierre-sous-Brou;28;Eure-et-Loir;24;Centre-Val de Loire;GR0494;;;;;;;;M1034000;M1034000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-05-17;Non renseignée;CHEMIN EN AVAL DE LA CONFLUENCE AVEC LA STE SUZANNE;M;Station de mesure Manuelle;0;973555;;;
04105693;OZANNE à DANGEAU;;569940.3;6791456;26;RGF93 / Lambert 93;28127;Dangeau;28;Eure-et-Loir;24;Centre-Val de Loire;GR0494;;;;;;;;M1034000;M1034000;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2014-03-12;Non renseigné;PONT AU LIEU DIT BRETIGNY;M;Station de mesure Manuelle;0;988324;;;
04105700;LOIR à SAINT-MAUR-SUR-LE-LOIR;;582334.12;6784621.51;26;RGF93 / Lambert 93;28353;Saint-Maur-sur-le-Loir;28;Eure-et-Loir;24;Centre-Val de Loire;GR0491;;;;;;;;M1040160;M1--0160;;2;Station qualité située sur un cours d'eau;LOIR;1900-01-01;;2001-02-28;Non renseigné;PASSERELLE - AMONT CONFLUENCE CONIE;M;Station de mesure Manuelle;0;738183;;;
04105800;CONIE à DONNEMAIN-SAINT-MAMES;;578918.9;6780123;26;RGF93 / Lambert 93;28132;Donnemain-Saint-Mamès;28;Eure-et-Loir;24;Centre-Val de Loire;GR0493;;;;;;;;M1070300;M10-0300;;2;Station qualité située sur un cours d'eau;CONIE;1900-01-01;;2013-05-17;Non renseigné;PONT D145;M;Station de mesure Manuelle;0;997896;;;
04106000;LOIR à SAINT-DENIS-LES-PONTS - Aval CHATEAUDUN;;572674.5;6775500;26;RGF93 / Lambert 93;28088;Châteaudun;28;Eure-et-Loir;24;Centre-Val de Loire;GR0492A;;;;;;;;M1100161;M1--0161;;2;Station qualité située sur un cours d'eau;LOIR;1900-01-01;;2010-02-26;Evaluation;PASSERELLE AMONT PONT D927 BRAS OUEST;M;Station de mesure Manuelle;0;999092;;;
04106065;YERRE À SAINT-PELLERIN;;563597.78;6776348.39;26;RGF93 / Lambert 93;28012;Commune nouvelle d'Arrou;28;Eure-et-Loir;24;Centre-Val de Loire;GR0495;;;;;;;;M1114000;M1114000;;2;Station qualité située sur un cours d'eau;YERRE;1900-01-01;;2018-01-24;Non renseigné;LD CHAMPCHABOT;M;Station de mesure Manuelle;0;984508;;;
04106380;AIGRE à ROMILLY-SUR-AIGRE;;573562.79;6766382.05;26;RGF93 / Lambert 93;28103;Cloyes-les-Trois-Rivières;28;Eure-et-Loir;24;Centre-Val de Loire;GR0496;;;;;;;;M1124800;M1124800;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-10-16;Non renseigné;ST CALAIS (PONT LAVOIR);M;Station de mesure Manuelle;0;994891;;;
04106690;RAU DU BAIGNON à MOREE;;567851.9;6757092;26;RGF93 / Lambert 93;41154;Morée;41;Loir-et-Cher;24;Centre-Val de Loire;GR1164;;;;;;;;M1125800;M1125800;;2;Station qualité située sur un cours d'eau;Accès juste en amont de la STEP à travers le pré;1900-01-01;;2012-06-07;Evaluation;200M EN AVAL PONT N157;M;Station de mesure Manuelle;0;999473;;;
04106800;GRATTE LOUP À PEZOU;;561395.63;6753732.21;26;RGF93 / Lambert 93;41175;Pezou;41;Loir-et-Cher;24;Centre-Val de Loire;GR1178;;;;;;;;M1127100;M1127100;;2;Station qualité située sur un cours d'eau;GRATTE LOUP;1900-01-01;;2012-06-12;Non renseigné;CONFLUENCE PEZOU;M;Station de mesure Manuelle;0;999592;;;
04107200;REVEILLON à MESLAY;;558752.22;6749341.54;26;RGF93 / Lambert 93;41138;Meslay;41;Loir-et-Cher;24;Centre-Val de Loire;GR1138;;;;;;;;M1134500;M1134500;;2;Station qualité située sur un cours d'eau;REVEILLON;1900-01-01;;2013-10-16;Non renseigné;LD LA GRAPPERIE;M;Station de mesure Manuelle;0;996852;;;
04107390;LOIR à MESLAY;;557420.8;6747300;26;RGF93 / Lambert 93;41138;Meslay;41;Loir-et-Cher;24;Centre-Val de Loire;GR0492A;;;;;;;;M1130160;M1--0160;;2;Station qualité située sur un cours d'eau;LOIR;1900-01-01;;2013-10-16;Non renseigné;PONT SUR LA RD92;M;Station de mesure Manuelle;0;806199;;;
04107500;HOUZEE à AREINES;;557181.03;6746232.53;26;RGF93 / Lambert 93;41003;Areines;41;Loir-et-Cher;24;Centre-Val de Loire;GR1128;;;;;;;;M1135500;M1135500;;2;Station qualité située sur un cours d'eau;HOUZÉE;1900-01-01;;2007-07-20;Non renseigné;PONT;M;Station de mesure Manuelle;0;999364;;;
04108000;LOIR à NAVEIL;;552288.2;6745979;26;RGF93 / Lambert 93;41158;Naveil;41;Loir-et-Cher;24;Centre-Val de Loire;GR0492B;;;;;;;;M1140160;M1--0160;;2;Station qualité située sur un cours d'eau;LOIR;1900-01-01;;2012-06-28;Evaluation;PONT DE NAVEIL - AVAL DE VENDOME;M;Station de mesure Manuelle;0;813138;;;
04108050;BOULON à MAZANGE;;547237;6747570;26;RGF93 / Lambert 93;41131;Mazangé;41;Loir-et-Cher;24;Centre-Val de Loire;GR0497;;;;;;;;M1144600;M1144600;;2;Station qualité située sur un cours d'eau;BOULON;1900-01-01;;2013-05-17;Non renseigné;LE GUE DU LOIR;M;Station de mesure Manuelle;0;999815;;;
04108150;LANGERON à LAVARDIN;;542106.8;6740436;26;RGF93 / Lambert 93;41113;Lavardin;41;Loir-et-Cher;24;Centre-Val de Loire;GR1086;;;;;;;;M1154100;M1154100;;2;Station qualité située sur un cours d'eau;;1900-01-01;;2013-10-16;Non renseigné;AVAL PT D168 LIEU DIT "LES COUTILS" MILIEU DU COURS D'EAU;M;Station de mesure Manuelle;0;999825;;;
04108170;CENDRINE à TERNAY;;533567;6740962;26;RGF93 / Lambert 93;41255;Ternay;41;Loir-et-Cher;24;Centre-Val de Loire;GR1105;;;;;;;;M1156100;M1156100;;2;Station qualité située sur un cours d'eau;CENDRINE;1900-01-01;;2013-03-19;Non renseigné;MOULIN DE LA RONCE Aval du pont;M;Station de mesure Manuelle;0;998013;;;
04108200;LOIR à ARTINS;;530760.6;6741818;26;RGF93 / Lambert 93;41004;Artins;41;Loir-et-Cher;24;Centre-Val de Loire;GR0492B;;;;;;;;M1150160;M1--0160;;2;Station qualité située sur un cours d'eau;LOIR;1900-01-01;;2014-02-12;Non renseigné;PONT AU LIEU-DIT LE VIEUX BOURG;M;Station de mesure Manuelle;0;850753;;;
04108340;GRENNE À BOURSAY;;548790.1;6769651;26;RGF93 / Lambert 93;41053;Choue;41;Loir-et-Cher;24;Centre-Val de Loire;GR0500A;;;;;;;;M1224001;M1224001;;2;Station qualité située sur un cours d'eau;GRENNE;1900-01-01;;2013-10-16;Non renseigné;PONT ENTRE LES LIEUX-DITS LA BOUTINIERE ET LA GAUDINERIE;M;Station de mesure Manuelle;0;999527;;;
04108360;GRENNE à SARGE-SUR-BRAYE;;540407.41;6761540.82;26;RGF93 / Lambert 93;41235;Sargé-sur-Braye;41;Loir-et-Cher;24;Centre-Val de Loire;GR0500B;;;;;;;;M1224000;M1224000;;2;Station qualité située sur un cours d'eau;AURAIT ETE SITUEE  AU  PT D56 EN AVAL SARGE ( XY=488895 - 2325875)  AVANT 1992 (CETE BLOIS);1900-01-01;;2013-10-16;Non renseigné;PONT ENTRE D921 ET LD BEAUFRAY;M;Station de mesure Manuelle;0;997581;;;
04108370;COUETRON à SOUDAY;;539893.16;6774775.03;26;RGF93 / Lambert 93;41248;Couëtron-au-Perche;41;Loir-et-Cher;24;Centre-Val de Loire;GR0499;;;;;;;;M1214000;M1214000;;2;Station qualité située sur un cours d'eau;COUÉTRON ;1900-01-01;;2012-06-26;Non renseigné;AMONT PONT D117 - 10M AMONT CONFLUENCE RAU VENANT DU BOIS DE GLATIGNY (M121450);M;Station de mesure Manuelle;0;995159;;;
04108440;BRAYE à SOUGE;;529304.1;6744840;26;RGF93 / Lambert 93;41250;Sougé;41;Loir-et-Cher;24;Centre-Val de Loire;GR0498B;;;;;;;;M1250300;M12-0300;;2;Station qualité située sur un cours d'eau;BRAYE;1900-01-01;;2010-02-26;Non renseigné;AU LD LE GRAND NUILLY;M;Station de mesure Manuelle;0;995449;;;
04108490;ESCOTAIS OU GRAVOT À SAINT-CHRISTOPHE-SUR-LE-NAIS;;510973.48;6728134.17;26;RGF93 / Lambert 93;37213;Saint-Christophe-sur-le-Nais;37;Indre-et-Loire ;24;Centre-Val de Loire;GR0502;;;;;;;;M1354000;M1354000;;2;Station qualité située sur un cours d'eau;ESCOTAIS ou GRAVOT;1900-01-01;;2013-10-16;Non renseigné;LD LA FELERIE;M;Station de mesure Manuelle;0;993278;;;
04108530;FARE à VILLIERS-AU-BOUIN;;498795.7;6724250;26;RGF93 / Lambert 93;37279;Villiers-au-Bouin;37;Indre-et-Loire ;24;Centre-Val de Loire;GR1039;;;;;;;;M1414000;M1414000;;2;Station qualité située sur un cours d'eau;FARE;1900-01-01;;2013-05-17;Non renseigné;LD LES PONCEAUX;M;Station de mesure Manuelle;0;987530;;;
